gene_id	gene_name	gene_biotype	ICN	ICAA	IKD16N	IKD16A
ENSG00000174885.13	NLRP6	protein_coding	0	0	0	0
ENSG00000174886.14	NDUFA11	protein_coding	7.248267299	4.905770397	6.127899577	7.38607713
ENSG00000174891.14	RSRC1	protein_coding	2.123106065	0.736902614	1.656864617	3.328418844
ENSG00000174898.16	CATSPERD	protein_coding	0	0	0	0
ENSG00000174903.16	RAB1B	protein_coding	41.96932619	75.7484493	57.4472254	48.87689194
ENSG00000174914.3	OR9G1	protein_coding	0	0	0	0
ENSG00000174915.12	PTDSS2	protein_coding	24.38110128	15.09951302	14.01111397	17.14768289
ENSG00000174917.9	MICOS13	protein_coding	55.52251429	35.78927024	32.41121195	22.63126102
ENSG00000174928.16	C3orf33	protein_coding	2.836354962	0	4.795876767	3.468338402
ENSG00000174937.5	OR5M3	protein_coding	0	0	0	0
ENSG00000174938.15	SEZ6L2	protein_coding	14.9234475	3.206502816	23.63132422	15.64167494
ENSG00000174939.11	ASPHD1	protein_coding	12.64214441	13.69032465	8.550434271	15.45900832
ENSG00000174943.11	KCTD13	protein_coding	2.715574904	5.309646921	3.316195061	5.903371898
ENSG00000174944.9	P2RY14	protein_coding	0	0	0	0
ENSG00000174945.14	AMZ1	protein_coding	0	0	0.162064306	0
ENSG00000174946.7	GPR171	protein_coding	0	0	0	0
ENSG00000174948.6	GPR149	protein_coding	0	0	0	0
ENSG00000174950.11	CD164L2	protein_coding	0	0	0	0
ENSG00000174951.12	FUT1	protein_coding	0	0	0	0
ENSG00000174953.14	DHX36	protein_coding	3.877946649	7.749028214	3.43465132	5.645253227
ENSG00000174957.1	OR5J2	protein_coding	0	0	0	0
ENSG00000174963.18	ZIC4	protein_coding	0	0	0	0
ENSG00000174970.5	OR10AG1	protein_coding	0	0	0	0
ENSG00000174982.4	OR4S2	protein_coding	0	0	0	0
ENSG00000174989.13	FBXW8	protein_coding	3.366708145	1.519103024	6.325143673	8.691153995
ENSG00000174990.8	CA5A	protein_coding	0	0	0	0
ENSG00000174992.8	ZG16	protein_coding	0	0	0	0
ENSG00000174996.12	KLC2	protein_coding	9.06893309	14.44243046	8.71949743	7.393087096
ENSG00000175003.15	SLC22A1	protein_coding	0	0	0	0
ENSG00000175018.13	TEX36	protein_coding	0	0	0	0
ENSG00000175029.17	CTBP2	protein_coding	6.873594292	7.15720663	4.321104054	5.818940758
ENSG00000175040.6	CHST2	protein_coding	0.705664845	1.910431591	0.397726622	0.575265206
ENSG00000175048.17	ZDHHC14	protein_coding	0.787692361	0.71083432	1.47986316	1.498314712
ENSG00000175054.16	ATR	protein_coding	3.1123981	2.324449629	2.843028291	1.574850286
ENSG00000175063.17	UBE2C	protein_coding	111.368838	110.7574943	61.48865952	51.87943818
ENSG00000175065.12	DSG4	protein_coding	0	0	0	1.014799183
ENSG00000175066.16	GK5	protein_coding	3.610553967	0.434434525	0.813991766	1.37356826
ENSG00000175073.8	VCPIP1	protein_coding	7.926609309	7.418113506	8.107854541	5.504541492
ENSG00000175077.6	RTP1	protein_coding	0	0	0	0
ENSG00000175084.13	DES	protein_coding	0	0	0	0
ENSG00000175087.10	PDIK1L	protein_coding	4.486852306	4.049053622	1.806341743	4.180260495
ENSG00000175093.5	SPSB4	protein_coding	0	0	0	1.255730425
ENSG00000175097.8	RAG2	protein_coding	0	0	0.470412241	0
ENSG00000175104.15	TRAF6	protein_coding	3.595600674	3.24476469	3.039827167	1.465585239
ENSG00000175105.8	ZNF654	protein_coding	1.28949873	0.387892532	0.726786913	1.401616754
ENSG00000175106.17	TVP23C	protein_coding	0.432888594	0	0.731953645	0
ENSG00000175110.13	MRPS22	protein_coding	5.973894773	13.72254516	4.897461671	7.969058469
ENSG00000175115.13	PACS1	protein_coding	13.10974683	27.23784838	11.51295565	10.93573936
ENSG00000175121.11	WFDC5	protein_coding	0	0	0	0
ENSG00000175130.7	MARCKSL1	protein_coding	105.8734619	109.1919986	65.00026122	43.15456501
ENSG00000175137.11	SH3BP5L	protein_coding	6.12759704	2.30404369	9.49749495	7.076646436
ENSG00000175143.5	OR2T1	protein_coding	0	0	0	0
ENSG00000175155.11	YPEL2	protein_coding	0	1.212582102	0.189332682	1.095390637
ENSG00000175161.14	CADM2	protein_coding	2.049694101	1.849697908	0.330070861	0.238704516
ENSG00000175164.16	ABO	protein_coding	0	0	0	0
ENSG00000175166.17	PSMD2	protein_coding	73.66088176	51.05166226	32.21697902	30.74514171
ENSG00000175175.6	PPM1E	protein_coding	0	0	0.251125559	0
ENSG00000175182.15	FAM131A	protein_coding	2.619933928	2.659834504	0.922904017	0.53394924
ENSG00000175183.10	CSRP2	protein_coding	0.500319033	0	0.845969019	0.407865197
ENSG00000175189.4	INHBC	protein_coding	0	0	0	0
ENSG00000175193.14	PARL	protein_coding	3.866221942	17.44490223	8.716315712	7.354161982
ENSG00000175197.13	DDIT3	protein_coding	2.236315064	2.018109577	2.520862539	5.469200801
ENSG00000175198.17	PCCA	protein_coding	3.609464063	0	2.712486832	2.615530716
ENSG00000175202.6	HIGD2B	protein_coding	0	0	4.358157856	4.202378275
ENSG00000175203.17	DCTN2	protein_coding	8.772977854	12.40324694	9.394784309	10.48933799
ENSG00000175206.10	NPPA	protein_coding	2.609699811	0	0	0
ENSG00000175213.3	ZNF408	protein_coding	8.158726555	7.362649593	3.448814381	4.988308058
ENSG00000175215.11	CTDSP2	protein_coding	24.75179202	15.53855209	14.8604197	12.72085898
ENSG00000175216.15	CKAP5	protein_coding	18.4861378	8.959054496	16.40051674	12.83748304
ENSG00000175220.12	ARHGAP1	protein_coding	18.55937606	25.7668761	15.55653742	20.56100123
ENSG00000175221.15	MED16	protein_coding	6.922936495	10.6206482	1.950951764	8.465473054
ENSG00000175224.17	ATG13	protein_coding	13.77724682	16.20051083	9.176969449	10.55066461
ENSG00000175229.7	GAL3ST3	protein_coding	0	0	0	0
ENSG00000175262.14	C1orf127	protein_coding	0	0	0	0
ENSG00000175264.8	CHST1	protein_coding	0	0	0	0
ENSG00000175265.18	GOLGA8A	protein_coding	0	0.734829145	0	0.331905346
ENSG00000175267.15	VWA3A	protein_coding	0	0	0	0
ENSG00000175274.19	TP53I11	protein_coding	9.55054199	19.39198607	19.73720394	14.59818675
ENSG00000175279.22	CENPS	protein_coding	5.016356616	0	0	4.089385267
ENSG00000175283.8	DOLK	protein_coding	45.09722335	49.59937293	61.16130306	16.08412669
ENSG00000175287.19	PHYHD1	protein_coding	0	0	0	0
ENSG00000175294.6	CATSPER1	protein_coding	1.103383839	1.991445237	0	0.899489801
ENSG00000175305.18	CCNE2	protein_coding	1.329480913	0	0.37466083	0
ENSG00000175309.15	PHYKPL	protein_coding	3.809871036	0	1.366475375	0.282349625
ENSG00000175311.7	ANKS4B	protein_coding	0	0	0	1.653538156
ENSG00000175315.3	CST6	protein_coding	0	0	2.782742685	0
ENSG00000175318.12	GRAMD2A	protein_coding	0	0	0	0
ENSG00000175322.12	ZNF519	protein_coding	0.185143712	0.167078559	0	0.15093105
ENSG00000175324.10	LSM1	protein_coding	24.41532997	15.73788315	11.79510981	12.79518875
ENSG00000175325.2	PROP1	protein_coding	0	0	0	0
ENSG00000175329.13	ISX	protein_coding	0	0	0	0
ENSG00000175334.8	BANF1	protein_coding	107.4582275	109.3151681	61.66676838	93.97203238
ENSG00000175336.10	APOF	protein_coding	0	0	0	0
ENSG00000175344.19	CHRNA7	protein_coding	0	0.124137294	0	0
ENSG00000175348.11	TMEM9B	protein_coding	45.52425015	17.74007615	30.90666707	16.8690158
ENSG00000175352.11	NRIP3	protein_coding	0.708916757	0	0	0.577916197
ENSG00000175354.20	PTPN2	protein_coding	7.040621651	5.445979112	4.157196688	7.106155143
ENSG00000175356.14	SCUBE2	protein_coding	0	0.32913267	0	0
ENSG00000175376.9	EIF1AD	protein_coding	12.29939676	15.85614197	8.41765025	7.878038264
ENSG00000175387.16	SMAD2	protein_coding	9.227731171	8.110112345	4.612999898	4.971418345
ENSG00000175390.15	EIF3F	protein_coding	10.81397807	12.19852307	6.748003932	5.194945819
ENSG00000175395.16	ZNF25	protein_coding	2.74640713	0.619607521	0.773964609	4.477798416
ENSG00000175398.3	OR10P1	protein_coding	0	0	0	0
ENSG00000175414.7	ARL10	protein_coding	0	0	0	0
ENSG00000175416.16	CLTB	protein_coding	53.60320753	37.62340197	28.5333901	16.99362137
ENSG00000175426.11	PCSK1	protein_coding	0	0.984756101	0	0
ENSG00000175445.17	LPL	protein_coding	0	0	0	0
ENSG00000175449.14	RFESD	protein_coding	0.577412838	0.521072544	0	0
ENSG00000175455.16	CCDC14	protein_coding	3.062193597	3.223971454	2.30121693	2.91238683
ENSG00000175463.12	TBC1D10C	protein_coding	0	0	0	0
ENSG00000175467.15	SART1	protein_coding	15.27296558	29.28829307	16.49894378	17.63846035
ENSG00000175470.20	PPP2R2D	protein_coding	7.512772183	3.568275456	4.457206898	2.901073639
ENSG00000175471.19	MCTP1	protein_coding	5.077354583	5.018313507	2.725425874	1.576804356
ENSG00000175482.9	POLD4	protein_coding	2.871182503	7.773091994	7.012438672	3.120823159
ENSG00000175485.3	OR52W1	protein_coding	0	0	0	0
ENSG00000175489.10	LRRC25	protein_coding	0	0	0	0
ENSG00000175497.17	DPP10	protein_coding	0	0	0.164196518	0
ENSG00000175505.11	CLCF1	protein_coding	65.27092338	104.8746475	47.55519308	22.06248595
ENSG00000175513.9	TSGA10IP	protein_coding	0	0	0	0
ENSG00000175514.2	GPR152	protein_coding	0	0	0	0
ENSG00000175518.8	UBQLNL	protein_coding	0	0	0	0
ENSG00000175520.9	UBQLN3	protein_coding	0	0	0	0
ENSG00000175535.6	PNLIP	protein_coding	0	0	0	0
ENSG00000175536.7	LIPT2	protein_coding	2.46551142	4.449884803	1.389610856	2.009910149
ENSG00000175538.11	KCNE3	protein_coding	0	0	0	0
ENSG00000175544.14	CABP4	protein_coding	0	0	0	0
ENSG00000175548.9	ALG10B	protein_coding	4.673258855	3.280100287	4.975221599	2.963091024
ENSG00000175550.8	DRAP1	protein_coding	86.56565226	93.43659827	42.0934271	42.89500752
ENSG00000175556.17	LONRF3	protein_coding	5.786416804	5.874541685	4.892007927	3.537859662
ENSG00000175564.13	UCP3	protein_coding	1.7512665	0	0	0
ENSG00000175567.11	UCP2	protein_coding	46.46170762	62.89240184	69.632908	73.16966076
ENSG00000175573.7	C11orf68	protein_coding	61.75064341	51.08162216	27.06968471	16.77991889
ENSG00000175575.13	PAAF1	protein_coding	2.582687013	4.328414519	2.49540571	2.105432893
ENSG00000175581.14	MRPL48	protein_coding	13.73669665	11.70767015	8.172399405	11.19829574
ENSG00000175582.20	RAB6A	protein_coding	19.70067504	15.6234492	13.79549233	12.1668121
ENSG00000175591.12	P2RY2	protein_coding	1.958805175	2.06229024	1.656031836	1.330698359
ENSG00000175592.9	FOSL1	protein_coding	55.76210725	96.44895387	41.03181371	58.08501864
ENSG00000175595.16	ERCC4	protein_coding	2.02848591	1.497730155	2.702332833	2.555629287
ENSG00000175600.16	SUGCT	protein_coding	0	2.797104153	0	0
ENSG00000175602.4	CCDC85B	protein_coding	106.2307711	161.6017485	44.4776484	39.58875983
ENSG00000175606.11	TMEM70	protein_coding	35.28608195	12.38342355	10.49640836	8.789481323
ENSG00000175619.3	OR4B1	protein_coding	0	0	0	0
ENSG00000175634.15	RPS6KB2	protein_coding	7.036989344	15.87591102	5.949278944	3.278071859
ENSG00000175643.10	RMI2	protein_coding	17.80753346	12.41771717	9.580464431	5.938725101
ENSG00000175646.4	PRM1	protein_coding	0	0	0	0
ENSG00000175662.18	TOM1L2	protein_coding	4.088961169	4.360892766	7.542389941	6.363693008
ENSG00000175664.10	TEX26	protein_coding	0	0	0	0
ENSG00000175691.9	ZNF77	protein_coding	1.19936963	0	1.35197675	0
ENSG00000175697.11	GPR156	protein_coding	0	0	0	0
ENSG00000175699.15	CCDC197	protein_coding	0	0	0	0
ENSG00000175701.11	MTLN	protein_coding	15.67601252	12.86040574	23.29308943	11.61749626
ENSG00000175707.9	KDF1	protein_coding	0	0	0	0
ENSG00000175711.8	B3GNTL1	protein_coding	0.848313391	1.148310499	0.239063078	0
ENSG00000175718.10	RBMXL3	protein_coding	0	0	0	0
ENSG00000175727.14	MLXIP	protein_coding	8.009000862	6.276541978	4.395240537	6.185386888
ENSG00000175745.14	NR2F1	protein_coding	3.389220534	3.670226183	1.528185222	1.657756365
ENSG00000175756.13	AURKAIP1	protein_coding	68.29939349	86.9213942	67.11928672	47.1124625
ENSG00000175764.16	TTLL11	protein_coding	1.194346221	0	0.336578541	1.460464899
ENSG00000175766.13	EIF4E1B	protein_coding	0	0	0	0
ENSG00000175768.13	TOMM5	protein_coding	30.8011159	22.67547025	8.223212993	14.53701237
ENSG00000175782.11	SLC35E3	protein_coding	2.388371408	1.020945422	3.11736115	2.356924785
ENSG00000175785.13	PRIMA1	protein_coding	0	0	0	0
ENSG00000175787.17	ZNF169	protein_coding	0	0.464869442	0.290339032	0
ENSG00000175792.12	RUVBL1	protein_coding	21.71890783	13.56903284	14.12446702	7.490778309
ENSG00000175793.12	SFN	protein_coding	87.14960836	88.7289339	52.89764077	65.58023345
ENSG00000175806.15	MSRA	protein_coding	2.825387905	2.549704414	3.18488868	0.575821286
ENSG00000175809.6	CBLL2	protein_coding	0	0	0	0
ENSG00000175820.4	CCDC168	protein_coding	0	0	0	0
ENSG00000175826.12	CTDNEP1	protein_coding	78.72660431	91.05762471	48.12160188	59.65910464
ENSG00000175832.13	ETV4	protein_coding	22.45158529	27.76493912	19.21557054	15.59124185
ENSG00000175854.14	SWI5	protein_coding	11.69613361	21.10979765	11.20669163	12.39525021
ENSG00000175857.9	GAPT	protein_coding	0	0	0	0
ENSG00000175866.16	BAIAP2	protein_coding	2.839385844	3.074803828	2.560534167	1.388817845
ENSG00000175868.14	CALCB	protein_coding	0	0	0	0
ENSG00000175874.10	CREG2	protein_coding	0.414062018	0	0	0
ENSG00000175877.4	TMEM270	protein_coding	0	0	0	0
ENSG00000175879.9	HOXD8	protein_coding	2.223555564	3.009892602	1.879859646	0.906332629
ENSG00000175893.12	ZDHHC21	protein_coding	6.850218743	4.214875706	4.562903527	7.615047882
ENSG00000175894.18	TSPEAR	protein_coding	0	0.591140569	0	0
ENSG00000175895.4	PLEKHF2	protein_coding	6.480850972	1.670997287	1.043638688	3.773754327
ENSG00000175899.15	A2M	protein_coding	0	0	1.042977948	0
ENSG00000175906.5	ARL4D	protein_coding	12.96580895	0	5.219846862	0
ENSG00000175920.18	DOK7	protein_coding	0.724198164	0.653535485	0	1.77112127
ENSG00000175928.6	LRRN1	protein_coding	0	0	0	0
ENSG00000175931.13	UBE2O	protein_coding	10.02697698	16.04071409	11.55968581	8.917193758
ENSG00000175938.7	ORAI3	protein_coding	11.0672616	7.989910539	5.613954194	12.63100293
ENSG00000175946.9	KLHL38	protein_coding	0	0	0	0
ENSG00000175970.11	UNC119B	protein_coding	8.476983145	2.549950906	6.051873496	8.292628128
ENSG00000175984.15	DENND2C	protein_coding	0	0	0	0
ENSG00000175985.10	PLEKHD1	protein_coding	0	0	0	0
ENSG00000176009.3	ASCL3	protein_coding	0	0	0	0
ENSG00000176014.13	TUBB6	protein_coding	25.95793773	23.42512626	18.39250989	18.13815135
ENSG00000176018.13	LYSMD3	protein_coding	15.07644475	7.098459431	7.389027448	7.48115693
ENSG00000176020.9	AMIGO3	protein_coding	0	0	0	0
ENSG00000176022.7	B3GALT6	protein_coding	33.34461363	16.92621957	20.55558946	10.19357639
ENSG00000176024.18	ZNF613	protein_coding	0	0.684575452	2.137793498	0
ENSG00000176029.14	C11orf16	protein_coding	0	0	0	0
ENSG00000176040.13	TMPRSS7	protein_coding	0	0	2.700628966	0
ENSG00000176046.9	NUPR1	protein_coding	2.122631654	2.394398345	0.897267794	0
ENSG00000176049.16	JAKMIP2	protein_coding	0	0.286609716	0	0
ENSG00000176055.10	MBLAC2	protein_coding	2.060894615	7.904173574	2.323121692	4.620171568
ENSG00000176058.13	TPRN	protein_coding	2.767339319	6.493031588	2.807508621	1.804770674
ENSG00000176076.7	KCNE5	protein_coding	0	0	0	0
ENSG00000176083.18	ZNF683	protein_coding	0	0	0	0
ENSG00000176087.16	SLC35A4	protein_coding	41.34075333	66.10535754	45.78336749	30.74514171
ENSG00000176092.17	CRYBG2	protein_coding	0	0	0.23892439	0
ENSG00000176095.12	IP6K1	protein_coding	14.05222975	5.072440801	8.236918348	9.622638101
ENSG00000176101.12	SSNA1	protein_coding	94.93061876	169.08136	56.32080922	54.98650343
ENSG00000176102.13	CSTF3	protein_coding	5.18123428	7.013523288	7.300614534	2.111897613
ENSG00000176105.14	YES1	protein_coding	16.04709531	23.79074195	13.56668904	14.01616754
ENSG00000176108.9	CHMP6	protein_coding	13.80011231	14.94430151	5.444610806	4.499997133
ENSG00000176125.7	UFSP1	protein_coding	8.812654638	15.90554302	0	2.394722093
ENSG00000176136.6	MC5R	protein_coding	0	0	0	0
ENSG00000176142.13	TMEM39A	protein_coding	13.45105203	10.34027475	19.37437757	11.77768979
ENSG00000176148.16	TCP11L1	protein_coding	17.41743784	11.2972797	4.908405719	3.99343321
ENSG00000176153.12	GPX2	protein_coding	144.2908074	123.1733457	107.700867	114.448226
ENSG00000176155.19	CCDC57	protein_coding	1.414973594	1.06409118	2.126685389	1.538001279
ENSG00000176160.11	HSF5	protein_coding	0	0	0	0
ENSG00000176165.12	FOXG1	protein_coding	4.186284429	3.777813258	1.887577966	0.682540384
ENSG00000176170.14	SPHK1	protein_coding	8.604445029	3.583789697	0.373048838	0
ENSG00000176171.11	BNIP3	protein_coding	8.233419122	6.93471719	5.568620855	9.844219081
ENSG00000176177.10	ENTHD1	protein_coding	0	0	0	0
ENSG00000176182.6	MYPOP	protein_coding	21.58232755	23.6499877	9.557605678	15.0806866
ENSG00000176194.18	CIDEA	protein_coding	0	0	0	0
ENSG00000176198.4	OR11H4	protein_coding	0	0	0	0
ENSG00000176200.1	OR4D11	protein_coding	0	0	0	0
ENSG00000176204.14	LRRTM4	protein_coding	0	0	0	0
ENSG00000176208.9	ATAD5	protein_coding	3.716029678	3.353442993	4.421569391	2.356157561
ENSG00000176209.12	SMIM19	protein_coding	5.74377556	5.183334251	6.474610345	5.267682717
ENSG00000176219.3	OR11H6	protein_coding	0	0	0	0
ENSG00000176222.9	ZNF404	protein_coding	0	0	0	0
ENSG00000176225.15	RTTN	protein_coding	0.452969902	0.681286604	0.680807385	0.738531403
ENSG00000176230.7	OR4K17	protein_coding	0	0	0	0
ENSG00000176231.2	OR10H4	protein_coding	0	0	0	0
ENSG00000176239.7	OR51B6	protein_coding	0	0	0	0
ENSG00000176244.7	ACBD7	protein_coding	0	0	0	0
ENSG00000176246.1	OR4L1	protein_coding	0	0	0	0
ENSG00000176248.9	ANAPC2	protein_coding	13.38797998	10.14859904	6.640241981	2.182803666
ENSG00000176253.4	OR4K13	protein_coding	0	0	0	0
ENSG00000176256.11	HMGB4	protein_coding	0	0	0	0
ENSG00000176261.16	ZBTB8OS	protein_coding	4.966633455	5.976027679	3.265841316	1.349616812
ENSG00000176269.4	OR4F21	protein_coding	0	0	0	0
ENSG00000176273.15	SLC35G1	protein_coding	7.704136504	7.338660875	2.653568658	1.744580819
ENSG00000176281.5	OR4K5	protein_coding	0	0	0	0
ENSG00000176293.20	ZNF135	protein_coding	0	0	0	0
ENSG00000176294.6	OR4N2	protein_coding	0	0	0	0
ENSG00000176299.5	OR4M1	protein_coding	0	0	0	0
ENSG00000176302.13	FOXR1	protein_coding	0	0	0	0
ENSG00000176340.4	COX8A	protein_coding	437.8378954	373.7587959	406.8437403	313.5195371
ENSG00000176358.15	TAC4	protein_coding	0	0	4.937213795	0
ENSG00000176371.14	ZSCAN2	protein_coding	1.198386137	4.86654837	1.688585147	0.488468324
ENSG00000176381.6	PRR18	protein_coding	0	0	0	0.756668302
ENSG00000176383.9	B3GNT4	protein_coding	0	0	0	2.093803587
ENSG00000176386.9	CDC26	protein_coding	7.468987534	6.740210946	7.016114436	16.23678693
ENSG00000176387.7	HSD11B2	protein_coding	1.094705539	0	0	0
ENSG00000176390.12	CRLF3	protein_coding	7.327142587	7.814425665	2.252575665	3.801102866
ENSG00000176393.11	RNPEP	protein_coding	43.14502263	30.53741496	23.84057409	26.20678504
ENSG00000176396.11	EID2	protein_coding	22.09725201	19.94114184	21.51222661	22.92678952
ENSG00000176399.4	DMRTA1	protein_coding	0.523248082	0	0.884738813	0.426557193
ENSG00000176401.6	EID2B	protein_coding	4.699137923	1.413541917	1.765684533	1.276928447
ENSG00000176402.6	GJC3	protein_coding	0	0	0	0
ENSG00000176406.23	RIMS2	protein_coding	0	0	0	0
ENSG00000176407.18	KCMF1	protein_coding	10.27110769	11.58614741	6.409248714	10.46639017
ENSG00000176410.8	DNAJC30	protein_coding	4.61019525	5.200451926	2.598396955	0.939569591
ENSG00000176422.14	SPRYD4	protein_coding	2.714145964	2.449316758	1.529746188	1.77007966
ENSG00000176428.6	VPS37D	protein_coding	1.804236906	0	0	1.470832396
ENSG00000176435.7	CLEC14A	protein_coding	0	0	0	0
ENSG00000176438.13	SYNE3	protein_coding	0	0	0.09042119	0
ENSG00000176444.19	CLK2	protein_coding	3.995166468	5.047480732	4.953860133	1.302760242
ENSG00000176454.14	LPCAT4	protein_coding	21.13512735	22.99966778	27.32792986	13.68230732
ENSG00000176463.14	SLCO3A1	protein_coding	8.065639832	10.07812479	8.56737421	5.31073213
ENSG00000176472.10	ZNF575	protein_coding	3.628632884	3.274573826	2.04516905	4.437148011
ENSG00000176473.14	WDR25	protein_coding	2.771800653	1.8760094	2.343362261	0.564900067
ENSG00000176476.9	SGF29	protein_coding	6.880564473	11.17656448	6.204834914	4.487285277
ENSG00000176485.13	PLAAT3	protein_coding	49.34705097	82.2130665	28.34783587	27.0766873
ENSG00000176490.5	DIRAS1	protein_coding	0.849916775	0.766987269	0	0
ENSG00000176495.3	OR5AN1	protein_coding	0	0	0	0
ENSG00000176531.10	PHLDB3	protein_coding	0.641964373	2.317302189	1.085471339	1.570007785
ENSG00000176532.4	PRR15	protein_coding	13.44875976	9.439511512	24.42440001	21.92713327
ENSG00000176533.13	GNG7	protein_coding	0	0	0	0
ENSG00000176540.3	OR4C5	protein_coding	0	0	0	0
ENSG00000176542.10	USF3	protein_coding	5.531697372	2.687972706	3.957174341	2.775074663
ENSG00000176547.10	OR4C3	protein_coding	0	0	0	0
ENSG00000176555.1	OR4S1	protein_coding	0	0	0	0
ENSG00000176563.10	CNTD1	protein_coding	2.619836081	0	0.984394186	0
ENSG00000176566.5	DCAF4L2	protein_coding	0	0	0	0
ENSG00000176567.1	OR4X1	protein_coding	0	0	0	0
ENSG00000176571.12	CNBD1	protein_coding	0	1.010214177	0	0
ENSG00000176595.4	KBTBD11	protein_coding	2.537575276	1.144987361	2.383712443	1.034328671
ENSG00000176597.12	B3GNT5	protein_coding	7.194741633	4.869543169	2.230304045	8.504579198
ENSG00000176601.14	MAP3K19	protein_coding	0	0	0	0
ENSG00000176619.13	LMNB2	protein_coding	47.67599877	50.35772555	30.53537849	23.84956775
ENSG00000176623.12	RMDN1	protein_coding	5.790976526	7.126267697	7.417974016	7.295879718
ENSG00000176624.12	MEX3C	protein_coding	9.654994091	6.367134432	3.348766194	5.146325015
ENSG00000176635.18	HORMAD2	protein_coding	0	0	0	0
ENSG00000176641.11	RNF152	protein_coding	0	0	0	0
ENSG00000176658.17	MYO1D	protein_coding	0	0	0.402389758	0
ENSG00000176678.6	FOXL1	protein_coding	0	0	0	0
ENSG00000176679.9	TGIF2LY	protein_coding	0	0	0	0
ENSG00000176681.14	LRRC37A	protein_coding	0	0	0	0
ENSG00000176692.8	FOXC2	protein_coding	0	0	0	0.821637408
ENSG00000176695.8	OR4F17	protein_coding	0	0	0	0
ENSG00000176697.20	BDNF	protein_coding	10.19603647	10.2235241	6.172367754	4.309880975
ENSG00000176714.10	CCDC121	protein_coding	0	0	1.73713568	0
ENSG00000176715.17	ACSF3	protein_coding	1.203237237	1.990693748	1.24330843	2.452228284
ENSG00000176720.6	BOK	protein_coding	6.543724899	12.79466411	4.302867794	2.667255764
ENSG00000176723.10	ZNF843	protein_coding	0	0	0	0
ENSG00000176731.12	RBIS	protein_coding	14.94776918	11.41398953	14.90551707	7.49881505
ENSG00000176732.7	PFN4	protein_coding	0	1.643407612	0	0
ENSG00000176742.3	OR51V1	protein_coding	0	0	0	0
ENSG00000176746.6	MAGEB6	protein_coding	0	0	0	0
ENSG00000176749.9	CDK5R1	protein_coding	0.740340372	3.340513192	0	1.810599151
ENSG00000176769.9	TCERG1L	protein_coding	0	0.501648767	0	0
ENSG00000176771.17	NCKAP5	protein_coding	0	0	0.516799227	0.249163284
ENSG00000176774.6	MAGEB18	protein_coding	0	0	0	0
ENSG00000176782.3	DEFB104A	protein_coding	0	0	0	0
ENSG00000176783.15	RUFY1	protein_coding	5.943800281	4.469868186	5.862575336	4.441659601
ENSG00000176787.2	OR52E2	protein_coding	0	0	0	0
ENSG00000176788.9	BASP1	protein_coding	224.7309064	211.4068524	95.95664431	119.9146487
ENSG00000176797.4	DEFB103A	protein_coding	0	0	0	0
ENSG00000176798.3	OR51L1	protein_coding	0	0	0	0
ENSG00000176809.11	LRRC37A3	protein_coding	0	1.011505516	0	1.218329788
ENSG00000176834.14	VSIG10	protein_coding	5.942911661	6.624931653	4.531733572	4.274755081
ENSG00000176842.15	IRX5	protein_coding	0	0.928103173	1.738969391	0
ENSG00000176845.13	METRNL	protein_coding	4.312598728	9.729506517	3.645998531	1.757837316
ENSG00000176853.16	FAM91A1	protein_coding	10.46323262	15.61610579	11.34093122	12.1384681
ENSG00000176871.9	WSB2	protein_coding	36.67014919	51.9203761	28.15126755	36.59423367
ENSG00000176884.16	GRIN1	protein_coding	0	0	0	0
ENSG00000176887.7	SOX11	protein_coding	0	0	0	0.794073033
ENSG00000176890.16	TYMS	protein_coding	24.14592142	27.23739381	20.4136762	14.76300175
ENSG00000176893.6	OR51G2	protein_coding	0	0	0	0
ENSG00000176894.10	PXMP2	protein_coding	8.22762502	3.712412691	3.477938782	3.353622072
ENSG00000176895.9	OR51A7	protein_coding	0	0	0	0
ENSG00000176896.8	TCEANC	protein_coding	1.676274396	1.008476091	0	0.455505349
ENSG00000176900.2	OR51T1	protein_coding	0	0	0	0
ENSG00000176903.5	PNMA1	protein_coding	39.31600023	50.68541923	22.79239512	17.3990089
ENSG00000176907.5	TCIM	protein_coding	99.08012841	122.5816749	91.87158791	201.9278375
ENSG00000176909.12	MAMSTR	protein_coding	0	0	0	0
ENSG00000176915.15	ANKLE2	protein_coding	12.72193161	9.667878694	7.925103273	3.820912748
ENSG00000176919.13	C8G	protein_coding	0	0	0	0
ENSG00000176920.13	FUT2	protein_coding	0	0	0	0
ENSG00000176922.5	OR51S1	protein_coding	0	0	0	0
ENSG00000176925.8	OR51F2	protein_coding	0	0	0	0
ENSG00000176927.15	EFCAB5	protein_coding	0	0	0	0
ENSG00000176928.7	GCNT4	protein_coding	1.986991019	0.896556498	1.399884152	0.404953855
ENSG00000176945.17	MUC20	protein_coding	0	0	0	0
ENSG00000176946.12	THAP4	protein_coding	21.4916455	24.93594848	14.42037526	26.69746199
ENSG00000176953.12	NFATC2IP	protein_coding	10.69713133	7.814635184	6.603315511	6.644122641
ENSG00000176956.13	LY6H	protein_coding	0	0	0	0
ENSG00000176971.4	FIBIN	protein_coding	0	0	0	0
ENSG00000176973.8	FAM89B	protein_coding	8.018830695	3.618201943	9.03914222	3.268516436
ENSG00000176974.20	SHMT1	protein_coding	12.44455122	12.3170929	7.919026018	10.47218122
